"","C_ven_1.1","C_ven_1.2","C_ven_1.3","C_ven_1.4"
"515",0.00025174,0.000268415,0.000228687,0.000140948
"516",0.000259548,0.000277208,0.000237837,0.000149899
"517",0.000260781,0.000268816,0.000222293,0.000130731
"518",0.000266357,0.000274257,0.000233759,0.000142267
"519",0.000274588,0.000283475,0.000237986,0.000140952
"520",0.000269974,0.000279086,0.000236494,0.000142512
"521",0.000266508,0.0002738,0.000233006,0.000138632
"522",0.000258641,0.000267389,0.000226641,0.000137714
"523",0.000266634,0.000274631,0.000228862,0.000143142
"524",0.000247055,0.00025425,0.000212568,0.000134293
"525",0.000281614,0.000273162,0.000225105,0.000149168
"526",0.000264766,0.00026884,0.000213197,0.000127327
"527",0.000282089,0.000289437,0.000234103,0.000141595
"528",0.0002852,0.000287069,0.000224751,0.000133674
"529",0.000248619,0.000261107,0.000219799,0.000138734
"530",0.000243281,0.000256367,0.000225095,0.000145335
"531",0.00025234,0.000259704,0.000227803,0.000149834
"532",0.000255352,0.000259804,0.000229084,0.0001534
"533",0.000239155,0.000237577,0.000206101,0.000135915
"534",0.000276015,0.000285199,0.000231417,0.000135725
"535",0.000269674,0.000279187,0.00024536,0.000159104
"536",0.000253201,0.000261892,0.000217838,0.000126476
"537",0.000262856,0.000273915,0.000228506,0.000131081
"538",0.000254063,0.000265313,0.000211432,0.000117045
"539",0.000227772,0.000240971,0.000204067,0.000128826
"540",0.000245826,0.000252516,0.000211623,0.000132034
"541",0.000254742,0.000274913,0.000240333,0.000150191
"542",0.000262664,0.000264984,0.000224295,0.000140858
"543",0.000266589,0.000279402,0.000233388,0.000151501
"544",0.0002471,0.000251074,0.000206726,0.00013255
"545",0.000260102,0.00027387,0.000234786,0.000157348
"546",0.000255634,0.000271324,0.000232273,0.000155626
"547",0.000257716,0.000267039,0.000219053,0.000137799
"548",0.000262867,0.000271352,0.000216906,0.000131261
"549",0.000263632,0.000271834,0.000218252,0.000131181
"550",0.000262988,0.000275582,0.000237373,0.000150338
"551",0.000267213,0.000278831,0.000228796,0.000140595
"552",0.000268653,0.000280467,0.000229656,0.000139969
"553",0.000268772,0.00028074,0.000230745,0.000138094
"554",0.000290954,0.00030456,0.000243907,0.000135007
"555",0.000263189,0.000269991,0.000219641,0.000123941
"556",0.000261396,0.000268181,0.000217181,0.000133099
"557",0.000249563,0.000258819,0.000214247,0.000134777
"558",0.000257231,0.000268768,0.000227445,0.000140243
"559",0.00025533,0.000264965,0.00022231,0.00013172
"560",0.000259596,0.000271798,0.000225193,0.00014206
"561",0.000262382,0.000274056,0.000228408,0.000147377
"562",0.000250072,0.000259071,0.000215864,0.000140046
"563",0.0002621,0.000266869,0.000217296,0.000139462
"564",0.000279349,0.000288553,0.000234313,0.000148273
"565",0.00024921,0.000260067,0.00020922,0.000127573
"566",0.000286034,0.000299843,0.000246279,0.000158346
"567",0.000266795,0.000283235,0.000230337,0.000135054
"568",0.000272119,0.000279764,0.00021854,0.000128419
"569",0.000271213,0.000275638,0.000213365,0.000123612
"570",0.000274428,0.000286896,0.000235941,0.000152747
"571",0.00024837,0.000267544,0.000233882,0.000158113
"572",0.000242833,0.000257673,0.000222953,0.000149518
"573",0.000241463,0.000254106,0.000210126,0.000132179
"574",0.000233459,0.000248977,0.000213257,0.000134548
"575",0.000227114,0.000239438,0.000204643,0.000130306
"576",0.000226196,0.000244276,0.000219657,0.000146148
"577",0.000233361,0.000251091,0.000222796,0.00014623
"578",0.000240301,0.00026047,0.000237428,0.000159878
"579",0.000230523,0.000244046,0.000212924,0.000136592
"580",0.000233331,0.000248198,0.000213384,0.000133593
"581",0.000249867,0.000267029,0.000225993,0.000134284
"582",0.000236502,0.000253268,0.00022566,0.000144985
"583",0.000235815,0.000248184,0.000221401,0.000143993
"584",0.000257017,0.000268096,0.000236135,0.00014847
"585",0.000249422,0.000253287,0.000220127,0.000137262
"586",0.000262082,0.000261374,0.000224322,0.000143117
"587",0.00026728,0.000270069,0.000230449,0.00014274
"588",0.000274462,0.000281908,0.000240494,0.000145289
"589",0.000251631,0.000257111,0.000218061,0.000130801
"590",0.000264812,0.000274871,0.000228742,0.000132279
"591",0.000256296,0.000265856,0.000227925,0.000140241
"592",0.000235344,0.000245464,0.000213584,0.000136492
"593",0.000234084,0.000245992,0.00021672,0.000142095
"594",0.000257187,0.000270648,0.000235743,0.000150732
"595",0.000243268,0.000250263,0.000220434,0.000146416
"596",0.000244544,0.000248242,0.000215135,0.000141811
"597",0.000256838,0.000264285,0.000229334,0.000148512
"598",0.00026566,0.000274293,0.000233492,0.000143866
"599",0.000268332,0.000275465,0.000231749,0.000142264
"600",0.000257985,0.000262979,0.000217842,0.000132366
"601",0.000255649,0.000261444,0.000215569,0.000127317
"602",0.000285278,0.000295312,0.000238687,0.000137637
"603",0.000271143,0.000278145,0.000217465,0.000121558
"604",0.000259665,0.000268192,0.000220226,0.000132656
"605",0.000262149,0.000272373,0.000228144,0.000138603
"606",0.000277773,0.000293962,0.000246783,0.000148771
"607",0.000261497,0.000274989,0.000232543,0.000142023
"608",0.000256964,0.000267447,0.00021969,0.000135925
"609",0.0002655,0.000275007,0.000223341,0.000130877
"610",0.000269808,0.000279452,0.000227618,0.000136647
"611",0.000252289,0.000262366,0.000220007,0.00013441
"612",0.000284018,0.000290216,0.000227634,0.000132844
"613",0.00023599,0.000249022,0.000209109,0.000126016
"614",0.000265082,0.000277657,0.000225945,0.00013882
"615",0.00025081,0.00026068,0.000208693,0.000121489
"616",0.000275909,0.000292492,0.000241219,0.000145919
"617",0.000250113,0.000265473,0.000222667,0.000134168
"618",0.000240921,0.000252126,0.0002118,0.000134281
"619",0.000247496,0.000260925,0.000220127,0.000139952
"620",0.000263445,0.000274721,0.000224045,0.00013573
"621",0.0002643,0.000281608,0.000235815,0.000143242
"622",0.000266597,0.00027695,0.000222324,0.000132993
"623",0.000243212,0.000254793,0.000211126,0.000131176
"624",0.000253086,0.000263498,0.000211876,0.000126003
"625",0.000275248,0.000289511,0.000238366,0.00014595
"626",0.000241983,0.00025632,0.000213042,0.000130694
"627",0.000271676,0.000296611,0.000256086,0.000161704
"628",0.000253894,0.000267832,0.000226144,0.000145662
"629",0.000237936,0.000255393,0.000231011,0.000155696
"630",0.000217366,0.000237176,0.000215385,0.000140849
"631",0.000245828,0.000267231,0.000237923,0.000149966
"632",0.000258839,0.000278141,0.000242535,0.000151016
"633",0.000252864,0.000269117,0.0002319,0.000148094
"634",0.000256751,0.000259402,0.000200682,0.000115235
"635",0.000257584,0.000263948,0.000217071,0.000138907
"636",0.000281539,0.000283212,0.000228914,0.000144304
"637",0.000250282,0.000256643,0.000210221,0.000131688
"638",0.00028757,0.000282476,0.000227048,0.000147205
"639",0.000255839,0.000261683,0.0002144,0.000128923
"640",0.000292114,0.000296174,0.000232092,0.000138152
"641",0.000273556,0.000276441,0.00022103,0.000140493
"642",0.000261315,0.000271759,0.00022469,0.00014572
"643",0.000266764,0.000275549,0.000218907,0.000133011
"644",0.00024859,0.000253304,0.000200821,0.000123299
"645",0.000276249,0.000283669,0.000220057,0.000129039
"646",0.000244589,0.000260732,0.000219006,0.000134055
"647",0.000230032,0.000233617,0.000189233,0.000121456
"648",0.000266396,0.00027765,0.000232349,0.00015372
"649",0.000269156,0.000284508,0.000236832,0.000150218
"650",0.000268639,0.000282955,0.000236917,0.000148629
"651",0.000228313,0.000237572,0.000207806,0.000136025
"652",0.000239801,0.000254074,0.000219783,0.000140095
"653",0.000233307,0.000246646,0.000216894,0.000144671
"654",0.000243175,0.000254846,0.000221585,0.000147309
"655",0.000240685,0.000253232,0.000222632,0.000150749
"656",0.000250002,0.000252049,0.000213808,0.000143885
"657",0.000254486,0.000257412,0.000213493,0.000139425
"658",0.000254025,0.000257616,0.000208561,0.000132695
"659",0.000264843,0.000275434,0.000231147,0.000151098
"660",0.000266447,0.00027919,0.000230571,0.00014621
"661",0.000279785,0.000289374,0.000224878,0.000126782
"662",0.000263167,0.000274877,0.000221365,0.000132666
"663",0.000276343,0.000286955,0.000227857,0.000133095
"664",0.000262303,0.000274135,0.000227553,0.000137721
"665",0.000252072,0.00025869,0.000215643,0.000129627
"666",0.00024907,0.000256698,0.000212385,0.000127942
"667",0.000268627,0.000279675,0.00023299,0.000140235
"668",0.000266226,0.000268649,0.000214086,0.000126961
"669",0.000282854,0.000291259,0.000238987,0.000145184
"670",0.000245358,0.000249601,0.000206393,0.000124976
"671",0.000237172,0.000248058,0.000218933,0.000142718
"672",0.000271581,0.000292401,0.000251262,0.00015331
"673",0.000256846,0.000271695,0.000229738,0.000137428
"674",0.000246086,0.000258833,0.000215719,0.000132916
"675",0.000271693,0.000283935,0.000231025,0.000141239
"676",0.000268848,0.000278729,0.000224854,0.000138069
"677",0.000251069,0.000263004,0.000220659,0.000140815
"678",0.000242532,0.00024966,0.000211128,0.000140367
"679",0.000277014,0.000273148,0.000215705,0.000137104
"680",0.00026852,0.000270254,0.000224694,0.000149824
"681",0.000264805,0.000269301,0.000226581,0.000152419
"682",0.000284414,0.000284593,0.000221774,0.000135103
"683",0.000282668,0.000276256,0.000214934,0.000134874
"684",0.000268156,0.000265056,0.000214539,0.000140173
"685",0.000255027,0.000271054,0.000231785,0.000151986
"686",0.000260319,0.000271671,0.000219851,0.000131672
"687",0.000253138,0.000266615,0.000223859,0.000137682
"688",0.000261822,0.000274363,0.000230163,0.000136685
"689",0.000242746,0.000249717,0.000209475,0.000122748
"690",0.000277258,0.00028758,0.000244594,0.000145103
"691",0.000270326,0.000276425,0.000226462,0.00012681
"692",0.000271628,0.000278373,0.00022893,0.000146174
"693",0.000270344,0.000278938,0.000227915,0.000144275
"694",0.000271877,0.000274401,0.000217167,0.00013332
"695",0.000273339,0.000266524,0.000211089,0.00013381
"696",0.000286115,0.000269612,0.000213205,0.000136421
"697",0.000293079,0.000287099,0.000216261,0.000123941
"698",0.000282456,0.000271022,0.000204576,0.000120989
"699",0.000288639,0.000288665,0.000228101,0.000139609
"700",0.000265924,0.000279393,0.000242788,0.000158749
"701",0.000262121,0.000274492,0.000242048,0.000161683
"702",0.0002485,0.000251042,0.000214157,0.000136182
"703",0.000249801,0.000259965,0.000231902,0.000159438
"704",0.00026087,0.00026515,0.000222861,0.000142153
"705",0.000272755,0.000277694,0.000231726,0.000142558
"706",0.000262537,0.000269194,0.000224041,0.000141971
"707",0.000260096,0.000265086,0.000220567,0.000133309
"708",0.000236092,0.000240534,0.00019898,0.000122535
"709",0.00027583,0.000282631,0.000237709,0.000147897
"710",0.000297981,0.000305486,0.000252919,0.000156559
"711",0.000287447,0.000289827,0.000235306,0.000151332
"712",0.00027298,0.000270093,0.000216662,0.00013978
"713",0.000276318,0.000278397,0.000224359,0.000143473
"714",0.000285218,0.000292867,0.000248344,0.000143673
"715",0.000277768,0.00028853,0.000240157,0.000136539
"716",0.000266599,0.00027615,0.000226747,0.00012742
"717",0.000257668,0.000266633,0.000221568,0.000132824
"718",0.000261826,0.000268423,0.000222928,0.00013124
"719",0.000285015,0.000289392,0.000231233,0.00013104
"720",0.000278387,0.000286397,0.000236054,0.000148027
"721",0.000282859,0.000289723,0.000239315,0.000146146
"722",0.000280122,0.000274853,0.000214296,0.000132744
"723",0.000292204,0.000287529,0.000223644,0.00013655
"724",0.000284005,0.000294025,0.000241494,0.000153216
"725",0.000277243,0.000285444,0.000230689,0.000142346
"726",0.000270888,0.000278512,0.000228831,0.000136393
"727",0.00024581,0.000255287,0.000214956,0.000135293
"728",0.00027557,0.000288858,0.000244547,0.000156094
"729",0.000257362,0.000265598,0.00021535,0.000130475
"730",0.000276833,0.000282735,0.00023019,0.00014678
"731",0.000255107,0.000269475,0.000230831,0.000145112
"732",0.000252628,0.000267563,0.000229507,0.000145232
"733",0.000237924,0.000250977,0.000211068,0.000131371
"734",0.000264571,0.000281508,0.000234389,0.00014254
"735",0.000267911,0.000281272,0.000229086,0.000135641
"736",0.000255223,0.000268847,0.000240172,0.000155413
"737",0.000238287,0.000249694,0.000210444,0.000123366
"738",0.00025103,0.000264824,0.000226691,0.000138909
"739",0.000271246,0.000284554,0.00023858,0.000138694
"740",0.000257521,0.000274196,0.00022636,0.000126031
"741",0.000262884,0.000278235,0.000230925,0.000131211
"742",0.000265171,0.000278166,0.000227727,0.000137386
"743",0.000255006,0.000269717,0.000231364,0.00014548
"744",0.000245318,0.000255641,0.000215605,0.000132287
"745",0.000234397,0.000244714,0.000206967,0.00012779
"746",0.000259004,0.000271173,0.000225446,0.00013465
"747",0.000259547,0.000268255,0.000220246,0.000135433
"748",0.000274115,0.000285638,0.000240022,0.000153943
"749",0.000270921,0.000267546,0.000212528,0.0001346
"750",0.000271684,0.0002711,0.000219562,0.000143183
"751",0.000273719,0.000275304,0.000223413,0.00014615
"752",0.000257346,0.000255933,0.000205462,0.000132388
"753",0.000277258,0.000285909,0.000228844,0.000134925
"754",0.00029245,0.000301503,0.000239015,0.000139554
"755",0.000265342,0.000277485,0.000229441,0.000138051
"756",0.00026225,0.000273317,0.000224294,0.000130661
"757",0.00027495,0.000291095,0.000246541,0.000150091
"758",0.000253698,0.000263452,0.00022146,0.000132421
"759",0.000265801,0.000278934,0.000232936,0.000141442
"760",0.000288259,0.000305057,0.000255132,0.000155936
"761",0.000283545,0.000299351,0.000249933,0.000152833
"762",0.000282704,0.000298025,0.000248202,0.000153988
"763",0.000262533,0.000273769,0.000226764,0.000143996
"764",0.000241306,0.000249195,0.000206831,0.000131855
"765",0.000257249,0.000265783,0.000218412,0.000133805
"766",0.000254624,0.000266296,0.00022669,0.000145297
"767",0.000260034,0.000262349,0.000207445,0.0001236
"768",0.000273636,0.000275514,0.00021557,0.000128065
"769",0.000268687,0.000277901,0.000230412,0.0001439
"770",0.000265008,0.000273091,0.000223145,0.000136353
"771",0.000279193,0.000288219,0.00023175,0.000140669
"772",0.000255655,0.000265793,0.00021975,0.000136169
"773",0.000252748,0.000266333,0.000224883,0.000146423
"774",0.000259009,0.000271393,0.000229232,0.000149821
"775",0.000249907,0.000262541,0.000223948,0.000150277
"776",0.000250688,0.000258627,0.000210747,0.000133199
"777",0.000244092,0.000253401,0.000209306,0.000132093
"778",0.000284748,0.000293457,0.00023164,0.000138156
"779",0.000284923,0.000284774,0.000217846,0.0001317
"780",0.000246974,0.000258944,0.000216082,0.000143337
"781",0.00024501,0.00025114,0.000206982,0.000135664
"782",0.000236637,0.000250584,0.00021091,0.000135655
"783",0.000246772,0.000259008,0.00021499,0.000135835
"784",0.00024309,0.000256192,0.000209947,0.000124135
"785",0.000235369,0.000245753,0.000203689,0.000130006
"786",0.000247543,0.000269448,0.000235565,0.000152142
"787",0.000234618,0.000257683,0.000229976,0.00015333
"788",0.000254014,0.000267466,0.000219531,0.00013342
"789",0.000237305,0.000246432,0.000201235,0.00012348
"790",0.000252633,0.000263091,0.000211934,0.000125698
"791",0.000248404,0.000258479,0.000212386,0.000132115
"792",0.00023165,0.000246379,0.000212932,0.000138579
"793",0.000229147,0.00024328,0.000210665,0.000137224
"794",0.00022366,0.00023715,0.000198756,0.000123976
"795",0.000245,0.000265845,0.000230936,0.000149338
"796",0.000253644,0.000271807,0.000232555,0.000150109
"797",0.000246225,0.00025408,0.000204545,0.000126798
"798",0.000240135,0.000248583,0.000204137,0.000127595
"799",0.000263928,0.00027956,0.000235521,0.000150152
"800",0.000245259,0.000264188,0.00022848,0.000146115
"801",0.000236894,0.000252412,0.000215925,0.000136448
"802",0.000255155,0.000269368,0.000236196,0.00015552
"803",0.000250636,0.000262263,0.00022864,0.00014856
"804",0.000237481,0.000241539,0.000207068,0.000133569
"805",0.000250389,0.000252953,0.000217572,0.000141238
"806",0.000259583,0.000270669,0.000236783,0.000155418
"807",0.000242942,0.000251499,0.000217179,0.000139104
"808",0.000260362,0.000272534,0.000230615,0.000150275
"809",0.000243612,0.000250428,0.000214675,0.00013687
"810",0.000272494,0.000283748,0.000250616,0.000166591
"811",0.000258797,0.00026159,0.000223825,0.000140725
"812",0.000261346,0.000269323,0.000232395,0.000144577
"813",0.000265932,0.000276118,0.000223055,0.00012886
"814",0.000238808,0.000249735,0.000215674,0.000134418
"815",0.000256784,0.00026984,0.000231332,0.000143187
"816",0.000254066,0.000267469,0.000223429,0.000138551
"817",0.000237951,0.000250527,0.000213671,0.000131492
"818",0.000279174,0.000282466,0.000222094,0.000136192
"819",0.000250351,0.000265535,0.000222521,0.000143225
"820",0.000281508,0.000275539,0.000218526,0.000138835
"821",0.000242962,0.000249153,0.000202985,0.000126907
"822",0.000270157,0.000285441,0.000240202,0.000152114
"823",0.000238725,0.000256705,0.000217634,0.000138624
"824",0.000261105,0.000280612,0.000228683,0.000131526
"825",0.000262089,0.000274216,0.000221937,0.000137518
"826",0.000247163,0.000258705,0.00020617,0.000121287
"827",0.000283248,0.000290003,0.00022163,0.000128
"828",0.000265666,0.000254798,0.000203312,0.000132721
"829",0.000251578,0.00026303,0.000221546,0.000146664
"830",0.000256523,0.000276197,0.000238919,0.00015695
"831",0.00025593,0.000274453,0.000229113,0.000136945
"832",0.000241737,0.000255985,0.000212891,0.000134874
"833",0.000248585,0.000262742,0.000218442,0.000139174
"834",0.00024603,0.000254297,0.000203959,0.000125433
"835",0.000280266,0.000287971,0.000224235,0.000134142
"836",0.00027017,0.000280472,0.000220982,0.000132567
"837",0.000240575,0.000255388,0.000217175,0.000145402
"838",0.00022933,0.000248282,0.000219671,0.000144067
"839",0.000250459,0.00026966,0.000236774,0.000154055
"840",0.000253324,0.00027404,0.000237039,0.000149458
"841",0.00024652,0.000266465,0.000230024,0.000145707
"842",0.000247896,0.000266852,0.000226867,0.000137707
